
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-04-15 11:35:42 /api/question-banks .......................... ~ 0.04ms
  2026-04-15 11:35:42 /api/question-banks .......................... ~ 0.03ms
  2026-04-15 11:35:43 /api/users ................................... ~ 0.22ms
  2026-04-15 11:35:43 /api/users ................................... ~ 0.87ms
  2026-04-15 11:35:43 /api/users ................................... ~ 0.05ms
  2026-04-15 11:35:43 /api/users ................................... ~ 0.14ms
  2026-04-15 11:35:44 /api/auth/me ................................. ~ 0.13ms
  2026-04-15 11:35:44 /api/auth/me ................................. ~ 0.51ms
  2026-04-15 11:35:44 /api/auth/me ................................. ~ 0.03ms
  2026-04-15 11:35:44 /api/auth/me ................................. ~ 0.03ms
  2026-04-15 11:35:45 /api/users ................................... ~ 0.09ms
  2026-04-15 11:35:45 /api/users ................................... ~ 0.34ms
  2026-04-15 11:35:45 /api/users ................................... ~ 0.02ms
  2026-04-15 11:35:45 /api/users ................................... ~ 0.02ms
  2026-04-15 11:35:51 /api/auth/me ................................. ~ 0.16ms
  2026-04-15 11:35:51 /api/auth/me ................................. ~ 0.62ms
  2026-04-15 11:35:51 /api/auth/me ................................. ~ 0.04ms
  2026-04-15 11:35:51 /api/auth/me ................................. ~ 0.05ms
  2026-04-15 11:35:52 /api/users ................................... ~ 0.14ms
  2026-04-15 11:35:52 /api/users ................................... ~ 0.62ms
  2026-04-15 11:35:52 /api/users ................................... ~ 0.04ms
  2026-04-15 11:35:52 /api/users ................................... ~ 0.04ms
  2026-04-15 11:35:59 /api/auth/me ................................. ~ 5.46ms
  2026-04-15 11:35:59 /api/auth/me ................................. ~ 6.00ms
  2026-04-15 11:35:59 /api/auth/me ................................. ~ 0.05ms
  2026-04-15 11:35:59 /api/auth/me ................................. ~ 0.04ms
  2026-04-15 11:36:03 /api/groups .................................. ~ 0.19ms
  2026-04-15 11:36:03 /api/groups .................................. ~ 0.38ms
  2026-04-15 11:36:03 /api/groups .................................. ~ 0.01ms
  2026-04-15 11:36:03 /api/groups .................................. ~ 0.02ms
  2026-04-15 11:36:23 /api/groups ................................ ~ 508.13ms
  2026-04-15 11:36:23 /api/groups .................................. ~ 0.05ms
  2026-04-15 11:36:23 /api/groups .................................. ~ 0.04ms
  2026-04-15 11:36:23 /api/groups .................................. ~ 0.04ms
  2026-04-15 11:36:25 /api/auth/me ................................. ~ 0.43ms
  2026-04-15 11:36:25 /api/auth/me ................................. ~ 1.57ms
  2026-04-15 11:36:25 /api/auth/me ................................. ~ 0.09ms
  2026-04-15 11:36:25 /api/auth/me ................................. ~ 0.07ms
  2026-04-15 11:36:29 /api/users ................................... ~ 0.11ms
  2026-04-15 11:36:29 /api/users ................................... ~ 0.44ms
  2026-04-15 11:36:29 /api/users ................................... ~ 0.03ms
  2026-04-15 11:36:29 /api/users ................................... ~ 0.02ms
  2026-04-15 11:36:32 /api/question-banks .......................... ~ 0.35ms
  2026-04-15 11:36:32 /api/question-banks .......................... ~ 0.08ms
  2026-04-15 11:36:32 /api/question-banks .......................... ~ 0.07ms
  2026-04-15 11:36:32 /api/question-banks .......................... ~ 0.07ms
  2026-04-15 11:36:35 /api/exams ................................... ~ 0.33ms
  2026-04-15 11:36:35 /api/exams ................................... ~ 1.44ms
  2026-04-15 11:36:35 /api/exams ................................... ~ 0.08ms
  2026-04-15 11:36:35 /api/exams ................................... ~ 0.08ms
  2026-04-15 11:36:37 /api/exams/1/participants .................... ~ 0.32ms
  2026-04-15 11:36:37 /api/exams/1/participants .................... ~ 0.08ms
  2026-04-15 11:36:37 /api/exams/1/participants .................... ~ 0.07ms
  2026-04-15 11:36:37 /api/exams/1/participants .................... ~ 0.09ms
  2026-04-15 11:36:45 /api/groups .................................. ~ 0.15ms
  2026-04-15 11:36:45 /api/groups .................................. ~ 0.62ms
  2026-04-15 11:36:45 /api/groups .................................. ~ 0.04ms
  2026-04-15 11:36:45 /api/groups .................................. ~ 0.04ms
  2026-04-15 11:36:50 /api/auth/me ................................. ~ 0.32ms
  2026-04-15 11:36:50 /api/auth/me ................................. ~ 0.08ms
  2026-04-15 11:36:50 /api/auth/me ................................. ~ 0.08ms
  2026-04-15 11:36:50 /api/auth/me ................................. ~ 0.07ms
  2026-04-15 11:36:52 /api/groups .................................. ~ 0.18ms
  2026-04-15 11:36:52 /api/groups .................................. ~ 0.04ms
  2026-04-15 11:36:52 /api/groups .................................. ~ 0.04ms
  2026-04-15 11:36:52 /api/groups .................................. ~ 0.04ms
  2026-04-15 11:37:06 /api/auth/me ................................. ~ 0.41ms
  2026-04-15 11:37:06 /api/auth/me ................................. ~ 1.61ms
  2026-04-15 11:37:06 /api/auth/me ................................. ~ 0.13ms
  2026-04-15 11:37:06 /api/auth/me ................................. ~ 0.08ms
  2026-04-15 11:37:08 /api/groups .................................. ~ 0.26ms
  2026-04-15 11:37:08 /api/groups .................................. ~ 0.06ms
  2026-04-15 11:37:08 /api/groups .................................. ~ 0.07ms
  2026-04-15 11:37:08 /api/groups .................................. ~ 0.07ms
  2026-04-15 11:38:48 /api/groups .................................. ~ 0.09ms
  2026-04-15 11:38:48 /api/groups .................................. ~ 0.30ms
  2026-04-15 11:38:48 /api/groups .................................. ~ 0.02ms
  2026-04-15 11:38:48 /api/groups .................................. ~ 0.02ms
  2026-04-15 11:39:50 /api/groups/1 ................................ ~ 3.26ms
  2026-04-15 11:39:50 /api/groups/1/members ........................ ~ 4.29ms
  2026-04-15 11:39:50 /api/groups/1 ................................ ~ 4.87ms
  2026-04-15 11:39:50 /api/groups/1/members ........................ ~ 5.44ms
  2026-04-15 11:39:50 /api/groups/1 ................................ ~ 0.06ms
  2026-04-15 11:39:50 /api/groups/1/members ........................ ~ 0.53ms
  2026-04-15 11:39:50 /api/groups/1 ................................ ~ 0.09ms
  2026-04-15 11:39:50 /api/groups/1/members ........................ ~ 0.08ms
  2026-04-15 11:40:04 /api/users/search ............................ ~ 0.10ms
  2026-04-15 11:40:05 /api/users/search .......................... ~ 505.67ms
  2026-04-15 11:40:10 /api/users/search ............................ ~ 0.34ms
  2026-04-15 11:40:10 /api/users/search ............................ ~ 0.10ms
  2026-04-15 11:40:14 /api/groups/1/members ........................ ~ 0.40ms
  2026-04-15 11:40:14 /api/groups/1/members ........................ ~ 0.06ms
  2026-04-15 11:40:14 /api/groups/1/members ........................ ~ 0.06ms
  2026-04-15 11:40:14 /api/groups/1/members ........................ ~ 0.07ms
  2026-04-15 11:40:56 /api/groups/1 ................................ ~ 5.05ms
  2026-04-15 11:40:56 /api/groups/1/members ........................ ~ 5.35ms
  2026-04-15 11:40:56 /api/groups/1 ................................ ~ 5.53ms
  2026-04-15 11:40:56 /api/groups/1/members ........................ ~ 0.44ms
  2026-04-15 11:40:56 /api/groups/1 ................................ ~ 0.22ms
  2026-04-15 11:40:56 /api/groups/1/members ........................ ~ 0.24ms
  2026-04-15 11:40:56 /api/groups/1 ................................ ~ 0.34ms
  2026-04-15 11:40:56 /api/groups/1/members ........................ ~ 0.33ms
  2026-04-15 11:41:40 /api/groups/1 ................................ ~ 0.45ms
  2026-04-15 11:41:40 /api/groups/1/members ........................ ~ 0.62ms
  2026-04-15 11:41:40 /api/groups/1 ................................ ~ 0.73ms
  2026-04-15 11:41:40 /api/groups/1/members ........................ ~ 0.87ms
  2026-04-15 11:41:40 /api/groups/1 ................................ ~ 0.02ms
  2026-04-15 11:41:40 /api/groups/1/members ........................ ~ 0.16ms
  2026-04-15 11:41:40 /api/groups/1 ................................ ~ 0.13ms
  2026-04-15 11:41:40 /api/groups/1/members ........................ ~ 0.15ms
  2026-04-15 11:41:55 /api/groups/1 .............................. ~ 504.80ms
  2026-04-15 11:41:55 /api/groups/1/members ...................... ~ 505.69ms
  2026-04-15 11:41:55 /api/groups/1 ................................ ~ 0.68ms
  2026-04-15 11:41:55 /api/groups/1/members ........................ ~ 0.74ms
  2026-04-15 11:41:55 /api/groups/1 ................................ ~ 0.55ms
  2026-04-15 11:41:55 /api/groups/1/members ........................ ~ 0.66ms
  2026-04-15 11:41:55 /api/groups/1 ................................ ~ 0.67ms
  2026-04-15 11:41:55 /api/groups/1/members ........................ ~ 0.86ms
  2026-04-15 11:41:56 /api/groups/1 ................................ ~ 0.45ms
  2026-04-15 11:41:56 /api/groups/1/members ........................ ~ 1.62ms
  2026-04-15 11:41:56 /api/groups/1 ................................ ~ 2.22ms
  2026-04-15 11:41:56 /api/groups/1/members ........................ ~ 1.46ms
  2026-04-15 11:41:56 /api/groups/1 ................................ ~ 0.68ms
  2026-04-15 11:41:56 /api/groups/1/members ........................ ~ 0.57ms
  2026-04-15 11:41:56 /api/groups/1 ................................ ~ 0.44ms
  2026-04-15 11:41:56 /api/groups/1/members ........................ ~ 0.50ms
  2026-04-15 11:41:57 /api/groups/1 ................................ ~ 0.07ms
  2026-04-15 11:41:57 /api/groups/1/members ........................ ~ 0.24ms
  2026-04-15 11:41:57 /api/groups/1 ................................ ~ 0.14ms
  2026-04-15 11:41:57 /api/groups/1/members ........................ ~ 0.16ms
  2026-04-15 11:41:57 /api/groups/1 ................................ ~ 0.13ms
  2026-04-15 11:41:57 /api/groups/1/members ........................ ~ 0.16ms
  2026-04-15 11:41:57 /api/groups/1 ................................ ~ 0.13ms
  2026-04-15 11:41:57 /api/groups/1/members ........................ ~ 0.15ms
  2026-04-15 11:42:43 /api/exams ................................. ~ 415.98ms
  2026-04-15 11:42:43 /api/exams ................................. ~ 416.14ms
  2026-04-15 11:42:43 /api/exams ................................... ~ 0.01ms
  2026-04-15 11:42:44 /api/exams ................................... ~ 0.01ms
  2026-04-15 11:42:47 /api/exams/1/participants .................. ~ 505.10ms
  2026-04-15 11:42:47 /api/exams/1/participants .................. ~ 505.93ms
  2026-04-15 11:42:47 /api/exams/1/participants .................... ~ 0.12ms
  2026-04-15 11:42:47 /api/exams/1/participants .................... ~ 0.12ms
  2026-04-15 11:43:30 /api/groups .................................. ~ 0.21ms
  2026-04-15 11:43:30 /api/groups .................................. ~ 0.59ms
  2026-04-15 11:43:30 /api/groups .................................. ~ 0.03ms
  2026-04-15 11:43:30 /api/groups .................................. ~ 0.03ms
  2026-04-15 11:43:33 /api/groups/1 ................................ ~ 0.12ms
  2026-04-15 11:43:33 /api/groups/1/members ........................ ~ 0.38ms
  2026-04-15 11:43:33 /api/groups/1 ................................ ~ 0.56ms
  2026-04-15 11:43:33 /api/groups/1/members ........................ ~ 0.77ms
  2026-04-15 11:43:33 /api/groups/1 ................................ ~ 0.03ms
  2026-04-15 11:43:33 /api/groups/1/members ........................ ~ 0.24ms
  2026-04-15 11:43:33 /api/groups/1 ................................ ~ 0.02ms
  2026-04-15 11:43:33 /api/groups/1/members ........................ ~ 0.02ms
  2026-04-15 11:43:36 /api/groups .................................. ~ 0.41ms
  2026-04-15 11:43:36 /api/groups .................................. ~ 0.08ms
  2026-04-15 11:43:36 /api/groups .................................. ~ 0.07ms
  2026-04-15 11:43:36 /api/groups .................................. ~ 0.07ms
  2026-04-15 11:45:33 /api/groups .................................. ~ 0.43ms
  2026-04-15 11:45:33 /api/groups .................................. ~ 1.63ms
  2026-04-15 11:45:33 /api/groups .................................. ~ 0.10ms
  2026-04-15 11:45:33 /api/groups .................................. ~ 0.08ms
  2026-04-15 11:45:33 /api/groups .................................. ~ 0.17ms
  2026-04-15 11:45:33 /api/groups .................................. ~ 0.77ms
  2026-04-15 11:45:33 /api/groups .................................. ~ 0.05ms
  2026-04-15 11:45:33 /api/groups .................................. ~ 0.05ms
  2026-04-15 11:45:33 /api/groups .................................. ~ 0.06ms
  2026-04-15 11:45:33 /api/groups .................................. ~ 0.43ms
  2026-04-15 11:45:33 /api/groups .................................. ~ 0.02ms
  2026-04-15 11:45:34 /api/groups .................................. ~ 0.02ms
  2026-04-15 11:45:34 /api/groups .................................. ~ 0.30ms
  2026-04-15 11:45:34 /api/groups .................................. ~ 1.37ms
  2026-04-15 11:45:34 /api/groups .................................. ~ 0.07ms
  2026-04-15 11:45:34 /api/groups .................................. ~ 0.07ms
  2026-04-15 11:45:34 /api/groups .................................. ~ 0.07ms
  2026-04-15 11:45:34 /api/groups .................................. ~ 0.67ms
  2026-04-15 11:45:34 /api/groups .................................. ~ 0.05ms
  2026-04-15 11:45:34 /api/groups .................................. ~ 0.06ms
  2026-04-15 11:45:34 /api/groups .................................. ~ 0.54ms
  2026-04-15 11:45:34 /api/groups .................................. ~ 1.94ms
  2026-04-15 11:45:34 /api/groups .................................. ~ 0.08ms
  2026-04-15 11:45:34 /api/groups .................................. ~ 0.11ms
  2026-04-15 11:45:34 /api/groups .................................. ~ 0.08ms
  2026-04-15 11:45:34 /api/groups .................................. ~ 0.67ms
  2026-04-15 11:45:34 /api/groups .................................. ~ 0.05ms
  2026-04-15 11:45:34 /api/groups .................................. ~ 0.05ms
  2026-04-15 11:45:35 /api/groups .................................. ~ 0.18ms
  2026-04-15 11:45:35 /api/groups .................................. ~ 0.79ms
  2026-04-15 11:45:35 /api/groups .................................. ~ 0.06ms
  2026-04-15 11:45:35 /api/groups .................................. ~ 0.05ms
  2026-04-15 11:45:35 /api/groups .................................. ~ 0.06ms
  2026-04-15 11:45:35 /api/groups .................................. ~ 0.52ms
  2026-04-15 11:45:35 /api/groups .................................. ~ 0.05ms
  2026-04-15 11:45:35 /api/groups .................................. ~ 0.24ms
  2026-04-15 11:45:35 /api/groups .................................. ~ 0.08ms
